order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0007124,HORD002285,PRD0355,1,703.23,703.23
HITM0007125,HORD002285,PRD0960,1,17.08,17.08
HITM0007126,HORD002285,PRD0084,1,854.14,854.14
HITM0007127,HORD002286,PRD0287,2,1267.48,2534.96
HITM0007128,HORD002286,PRD0573,2,850.28,1700.56
HITM0007129,HORD002286,PRD0928,1,732.49,732.49
HITM0007130,HORD002287,PRD0102,1,1782.17,1782.17
HITM0007131,HORD002287,PRD0616,1,242.48,242.48
HITM0007132,HORD002287,PRD0769,2,633.25,1266.5
HITM0007133,HORD002288,PRD0017,1,420.96,420.96
HITM0007134,HORD002289,PRD0258,1,114.0,114.0
HITM0007135,HORD002289,PRD0283,2,1116.37,2232.74
HITM0007136,HORD002289,PRD0055,2,1019.33,2038.66
HITM0007137,HORD002289,PRD0680,1,146.6,146.6
HITM0007138,HORD002290,PRD0372,1,748.02,748.02
HITM0007139,HORD002290,PRD0886,1,194.21,194.21
HITM0007140,HORD002291,PRD0997,2,1521.51,3043.02
HITM0007141,HORD002291,PRD0523,1,837.7,837.7
HITM0007142,HORD002291,PRD0708,1,119.42,119.42
HITM0007143,HORD002292,PRD0192,1,491.21,491.21
HITM0007144,HORD002292,PRD0598,1,73.8,73.8
HITM0007145,HORD002292,PRD0642,1,1123.98,1123.98
HITM0007146,HORD002293,PRD0552,1,359.04,359.04
HITM0007147,HORD002293,PRD0215,2,665.12,1330.24
HITM0007148,HORD002293,PRD0033,1,1345.52,1345.52
HITM0007149,HORD002293,PRD0848,1,227.53,227.53
HITM0007150,HORD002294,PRD0485,1,381.77,381.77
HITM0007151,HORD002294,PRD0423,1,371.68,371.68
HITM0007152,HORD002295,PRD0709,2,1432.58,2865.16
HITM0007153,HORD002295,PRD0976,2,554.65,1109.3
HITM0007154,HORD002296,PRD0327,1,1138.43,1138.43
HITM0007155,HORD002296,PRD0880,2,330.2,660.4
HITM0007156,HORD002296,PRD0625,1,458.46,458.46
HITM0007157,HORD002297,PRD0930,1,307.61,307.61
HITM0007158,HORD002297,PRD0023,2,394.6,789.2
HITM0007159,HORD002298,PRD0756,2,389.58,779.16
HITM0007160,HORD002298,PRD0759,2,106.0,212.0
HITM0007161,HORD002298,PRD0515,1,957.39,957.39
HITM0007162,HORD002299,PRD0123,2,501.46,1002.92
HITM0007163,HORD002299,PRD0529,1,923.93,923.93
HITM0007164,HORD002300,PRD0291,2,1210.2,2420.4
HITM0007165,HORD002301,PRD0405,1,406.75,406.75
HITM0007166,HORD002301,PRD0906,3,755.23,2265.69
HITM0007167,HORD002302,PRD0608,2,200.97,401.94
HITM0007168,HORD002302,PRD0723,1,550.47,550.47
HITM0007169,HORD002302,PRD0747,1,1759.9,1759.9
HITM0007170,HORD002303,PRD0546,2,180.12,360.24
HITM0007171,HORD002303,PRD0899,1,1454.64,1454.64
HITM0007172,HORD002303,PRD0595,1,126.92,126.92
HITM0007173,HORD002303,PRD0478,1,1005.98,1005.98
HITM0007174,HORD002304,PRD0190,1,40.06,40.06
HITM0007175,HORD002304,PRD0906,1,755.23,755.23
HITM0007176,HORD002304,PRD0149,1,504.76,504.76
HITM0007177,HORD002304,PRD0100,1,252.99,252.99
HITM0007178,HORD002305,PRD0048,1,533.35,533.35
HITM0007179,HORD002305,PRD0841,1,1754.04,1754.04
HITM0007180,HORD002305,PRD0140,1,211.53,211.53
HITM0007181,HORD002306,PRD0160,1,332.63,332.63
HITM0007182,HORD002306,PRD0470,1,149.63,149.63
HITM0007183,HORD002306,PRD0350,1,351.6,351.6
HITM0007184,HORD002307,PRD0362,3,301.32,903.96
HITM0007185,HORD002307,PRD0741,1,1342.0,1342.0
HITM0007186,HORD002307,PRD0218,2,872.61,1745.22
HITM0007187,HORD002308,PRD0765,1,967.51,967.51
HITM0007188,HORD002308,PRD0810,1,140.27,140.27
HITM0007189,HORD002308,PRD0513,2,412.83,825.66
HITM0007190,HORD002308,PRD0760,1,322.74,322.74
HITM0007191,HORD002309,PRD0832,2,1674.37,3348.74
HITM0007192,HORD002309,PRD0788,1,862.04,862.04
HITM0007193,HORD002309,PRD0107,1,1356.63,1356.63
HITM0007194,HORD002310,PRD0069,3,1254.78,3764.34
HITM0007195,HORD002310,PRD0452,1,353.39,353.39
HITM0007196,HORD002310,PRD0550,1,224.46,224.46
HITM0007197,HORD002311,PRD0687,2,1192.37,2384.74
HITM0007198,HORD002311,PRD0330,1,96.82,96.82
HITM0007199,HORD002311,PRD0929,2,114.2,228.4
HITM0007200,HORD002312,PRD0405,1,406.75,406.75
HITM0007201,HORD002312,PRD0981,1,1483.54,1483.54
HITM0007202,HORD002312,PRD0619,1,889.11,889.11
HITM0007203,HORD002312,PRD0557,1,669.73,669.73
HITM0007204,HORD002313,PRD0634,1,1993.72,1993.72
HITM0007205,HORD002313,PRD0265,1,697.49,697.49
HITM0007206,HORD002313,PRD0883,1,1321.14,1321.14
HITM0007207,HORD002314,PRD0552,1,359.04,359.04
HITM0007208,HORD002314,PRD0790,1,67.36,67.36
HITM0007209,HORD002314,PRD0200,1,317.39,317.39
HITM0007210,HORD002315,PRD0339,1,1125.45,1125.45
HITM0007211,HORD002315,PRD0840,1,125.66,125.66
HITM0007212,HORD002316,PRD0576,1,31.35,31.35
HITM0007213,HORD002316,PRD0223,1,946.31,946.31
HITM0007214,HORD002316,PRD0022,1,473.77,473.77
HITM0007215,HORD002316,PRD0197,2,925.36,1850.72
HITM0007216,HORD002317,PRD0157,3,93.87,281.61
HITM0007217,HORD002317,PRD0271,1,2739.77,2739.77
HITM0007218,HORD002318,PRD1000,2,175.0,350.0
HITM0007219,HORD002318,PRD0944,1,1503.06,1503.06
HITM0007220,HORD002318,PRD0002,1,1804.26,1804.26
HITM0007221,HORD002318,PRD0836,1,836.56,836.56
HITM0007222,HORD002319,PRD0543,1,1522.55,1522.55
HITM0007223,HORD002319,PRD0670,1,278.65,278.65
HITM0007224,HORD002319,PRD0960,1,17.08,17.08
HITM0007225,HORD002319,PRD0412,1,1351.05,1351.05
HITM0007226,HORD002320,PRD0300,2,51.94,103.88
HITM0007227,HORD002320,PRD0847,2,553.63,1107.26
HITM0007228,HORD002320,PRD0545,1,456.26,456.26
HITM0007229,HORD002320,PRD0405,1,406.75,406.75
HITM0007230,HORD002320,PRD0669,2,736.46,1472.92
HITM0007231,HORD002321,PRD0850,1,216.39,216.39
HITM0007232,HORD002322,PRD0536,2,430.74,861.48
HITM0007233,HORD002323,PRD0819,1,1070.76,1070.76
HITM0007234,HORD002323,PRD0811,2,1819.95,3639.9
HITM0007235,HORD002324,PRD0160,1,332.63,332.63
HITM0007236,HORD002324,PRD0187,1,2240.42,2240.42
HITM0007237,HORD002325,PRD0333,1,741.56,741.56
HITM0007238,HORD002325,PRD0329,1,716.82,716.82
HITM0007239,HORD002325,PRD0361,1,2952.43,2952.43
HITM0007240,HORD002326,PRD0084,1,854.14,854.14
HITM0007241,HORD002326,PRD0451,1,2999.57,2999.57
HITM0007242,HORD002326,PRD0360,1,45.63,45.63
HITM0007243,HORD002326,PRD0100,2,252.99,505.98
HITM0007244,HORD002327,PRD0300,1,51.94,51.94
HITM0007245,HORD002328,PRD0427,1,1110.4,1110.4
HITM0007246,HORD002329,PRD0356,1,610.16,610.16
HITM0007247,HORD002329,PRD0020,1,277.78,277.78
HITM0007248,HORD002329,PRD0306,2,98.74,197.48
HITM0007249,HORD002330,PRD0482,1,1441.83,1441.83
HITM0007250,HORD002330,PRD0349,2,1289.14,2578.28
HITM0007251,HORD002330,PRD0654,1,2104.89,2104.89
HITM0007252,HORD002331,PRD0230,1,112.24,112.24
HITM0007253,HORD002331,PRD0151,1,3129.69,3129.69
HITM0007254,HORD002331,PRD0271,1,2739.77,2739.77
HITM0007255,HORD002332,PRD0645,2,295.19,590.38
HITM0007256,HORD002332,PRD0559,2,1310.74,2621.48
HITM0007257,HORD002332,PRD0065,1,806.18,806.18
HITM0007258,HORD002333,PRD0738,1,629.85,629.85
HITM0007259,HORD002333,PRD0530,1,338.05,338.05
HITM0007260,HORD002333,PRD0191,1,3198.59,3198.59
HITM0007261,HORD002333,PRD0827,2,1518.31,3036.62
HITM0007262,HORD002334,PRD0222,1,761.26,761.26
HITM0007263,HORD002334,PRD0127,1,477.02,477.02
HITM0007264,HORD002334,PRD0977,1,2565.59,2565.59
HITM0007265,HORD002335,PRD0116,1,182.09,182.09
HITM0007266,HORD002336,PRD0813,1,372.89,372.89
HITM0007267,HORD002336,PRD0311,2,2276.13,4552.26
HITM0007268,HORD002336,PRD0893,1,792.02,792.02
HITM0007269,HORD002336,PRD0135,1,1050.45,1050.45
HITM0007270,HORD002337,PRD0415,2,626.8,1253.6
HITM0007271,HORD002337,PRD0494,1,1355.96,1355.96
HITM0007272,HORD002337,PRD0977,1,2565.59,2565.59
HITM0007273,HORD002337,PRD0348,1,312.21,312.21
HITM0007274,HORD002337,PRD0378,1,751.56,751.56
HITM0007275,HORD002338,PRD0598,1,73.8,73.8
HITM0007276,HORD002338,PRD0444,1,2746.34,2746.34
HITM0007277,HORD002339,PRD0247,2,55.39,110.78
HITM0007278,HORD002339,PRD0306,1,98.74,98.74
HITM0007279,HORD002339,PRD0290,1,246.93,246.93
HITM0007280,HORD002340,PRD0482,1,1441.83,1441.83
HITM0007281,HORD002340,PRD0773,1,497.83,497.83
HITM0007282,HORD002340,PRD0270,1,237.62,237.62
HITM0007283,HORD002341,PRD0008,1,751.87,751.87
HITM0007284,HORD002341,PRD0137,1,814.4,814.4
HITM0007285,HORD002341,PRD0359,1,329.3,329.3
HITM0007286,HORD002342,PRD0875,1,1038.39,1038.39
HITM0007287,HORD002342,PRD0880,1,330.2,330.2
HITM0007288,HORD002342,PRD0870,1,96.68,96.68
HITM0007289,HORD002342,PRD0335,1,826.82,826.82
HITM0007290,HORD002343,PRD0276,1,670.27,670.27
HITM0007291,HORD002343,PRD0320,3,28.7,86.1
HITM0007292,HORD002343,PRD0786,1,664.7,664.7
HITM0007293,HORD002343,PRD0430,2,54.36,108.72
HITM0007294,HORD002344,PRD0756,1,389.58,389.58
HITM0007295,HORD002344,PRD0817,1,1148.51,1148.51
HITM0007296,HORD002345,PRD0078,1,991.52,991.52
HITM0007297,HORD002345,PRD0848,1,227.53,227.53
HITM0007298,HORD002345,PRD0927,1,672.07,672.07
HITM0007299,HORD002346,PRD0087,2,1794.89,3589.78
HITM0007300,HORD002346,PRD0203,1,724.48,724.48
HITM0007301,HORD002347,PRD0293,2,663.82,1327.64
HITM0007302,HORD002347,PRD0719,2,1107.84,2215.68
HITM0007303,HORD002347,PRD0841,1,1754.04,1754.04
HITM0007304,HORD002347,PRD0007,2,670.94,1341.88
HITM0007305,HORD002348,PRD0441,1,2623.08,2623.08
HITM0007306,HORD002349,PRD0526,1,567.06,567.06
HITM0007307,HORD002349,PRD0608,1,200.97,200.97
HITM0007308,HORD002350,PRD0138,2,889.51,1779.02
HITM0007309,HORD002350,PRD0030,1,278.37,278.37
HITM0007310,HORD002350,PRD0459,2,261.43,522.86
HITM0007311,HORD002351,PRD0174,1,442.41,442.41
HITM0007312,HORD002351,PRD0238,1,459.3,459.3
HITM0007313,HORD002352,PRD0476,1,336.11,336.11
HITM0007314,HORD002352,PRD0099,1,1059.78,1059.78
HITM0007315,HORD002352,PRD0917,1,1918.86,1918.86
HITM0007316,HORD002353,PRD0033,1,1345.52,1345.52
HITM0007317,HORD002353,PRD0074,1,899.01,899.01
HITM0007318,HORD002354,PRD0960,2,17.08,34.16
HITM0007319,HORD002354,PRD0118,1,184.23,184.23
HITM0007320,HORD002354,PRD0923,2,771.16,1542.32
HITM0007321,HORD002355,PRD0133,1,362.55,362.55
HITM0007322,HORD002355,PRD0209,1,456.39,456.39
HITM0007323,HORD002355,PRD0543,2,1522.55,3045.1
HITM0007324,HORD002356,PRD0939,2,67.43,134.86
HITM0007325,HORD002356,PRD0230,1,112.24,112.24
HITM0007326,HORD002357,PRD0482,1,1441.83,1441.83
HITM0007327,HORD002357,PRD0703,1,1320.55,1320.55
HITM0007328,HORD002357,PRD0683,1,736.53,736.53
HITM0007329,HORD002357,PRD0338,1,484.72,484.72
HITM0007330,HORD002357,PRD0580,1,50.37,50.37
HITM0007331,HORD002358,PRD0946,1,180.12,180.12
HITM0007332,HORD002358,PRD0638,2,508.53,1017.06
HITM0007333,HORD002358,PRD0469,1,767.67,767.67
HITM0007334,HORD002359,PRD0992,1,309.63,309.63
HITM0007335,HORD002359,PRD0680,2,146.6,293.2
HITM0007336,HORD002359,PRD0890,1,293.06,293.06
HITM0007337,HORD002360,PRD0177,1,2318.68,2318.68
HITM0007338,HORD002360,PRD0112,1,1848.06,1848.06
HITM0007339,HORD002360,PRD0091,1,1365.66,1365.66
HITM0007340,HORD002360,PRD0980,2,171.73,343.46
HITM0007341,HORD002361,PRD0860,3,386.3,1158.9
HITM0007342,HORD002361,PRD0316,1,653.66,653.66
HITM0007343,HORD002361,PRD0230,1,112.24,112.24
HITM0007344,HORD002362,PRD0429,1,618.41,618.41
HITM0007345,HORD002362,PRD0571,1,2591.37,2591.37
HITM0007346,HORD002363,PRD0318,1,656.01,656.01
HITM0007347,HORD002363,PRD0563,1,957.85,957.85
HITM0007348,HORD002363,PRD0576,1,31.35,31.35
HITM0007349,HORD002363,PRD0831,2,2116.77,4233.54
HITM0007350,HORD002364,PRD0301,2,1468.04,2936.08
HITM0007351,HORD002364,PRD0790,1,67.36,67.36
HITM0007352,HORD002364,PRD0548,1,858.63,858.63
HITM0007353,HORD002365,PRD0108,2,937.98,1875.96
HITM0007354,HORD002365,PRD0439,1,236.05,236.05
HITM0007355,HORD002365,PRD0145,1,439.24,439.24
HITM0007356,HORD002365,PRD0989,2,71.59,143.18
HITM0007357,HORD002366,PRD1000,1,175.0,175.0
HITM0007358,HORD002366,PRD0660,1,74.81,74.81
HITM0007359,HORD002366,PRD0055,1,1019.33,1019.33
HITM0007360,HORD002367,PRD0598,2,73.8,147.6
HITM0007361,HORD002367,PRD0566,1,242.05,242.05
HITM0007362,HORD002367,PRD0438,3,504.83,1514.49
HITM0007363,HORD002367,PRD0739,2,345.91,691.82
HITM0007364,HORD002368,PRD0229,1,1480.27,1480.27
HITM0007365,HORD002368,PRD0599,1,1008.74,1008.74
HITM0007366,HORD002368,PRD0268,1,876.82,876.82
HITM0007367,HORD002368,PRD0666,1,343.92,343.92
HITM0007368,HORD002369,PRD0798,2,901.72,1803.44
HITM0007369,HORD002369,PRD0382,1,680.83,680.83
HITM0007370,HORD002370,PRD0575,1,711.89,711.89
HITM0007371,HORD002370,PRD0733,1,281.18,281.18
HITM0007372,HORD002371,PRD0792,1,1464.66,1464.66
HITM0007373,HORD002371,PRD0193,1,890.72,890.72
HITM0007374,HORD002371,PRD0116,1,182.09,182.09
HITM0007375,HORD002371,PRD0259,1,983.93,983.93
HITM0007376,HORD002372,PRD0992,1,309.63,309.63
HITM0007377,HORD002372,PRD0772,1,356.92,356.92
HITM0007378,HORD002372,PRD0927,1,672.07,672.07
HITM0007379,HORD002372,PRD0276,1,670.27,670.27
HITM0007380,HORD002373,PRD0068,1,980.14,980.14
HITM0007381,HORD002373,PRD0379,1,212.81,212.81
HITM0007382,HORD002373,PRD0148,2,319.75,639.5
HITM0007383,HORD002374,PRD0257,1,210.79,210.79
HITM0007384,HORD002374,PRD0632,2,878.95,1757.9
HITM0007385,HORD002374,PRD0036,2,115.89,231.78
HITM0007386,HORD002375,PRD0926,2,532.72,1065.44
HITM0007387,HORD002375,PRD0413,2,1181.55,2363.1
HITM0007388,HORD002375,PRD0624,1,565.88,565.88
HITM0007389,HORD002375,PRD0509,1,849.35,849.35
HITM0007390,HORD002376,PRD0440,1,306.74,306.74
HITM0007391,HORD002376,PRD0362,1,301.32,301.32
HITM0007392,HORD002377,PRD0391,1,1988.32,1988.32
HITM0007393,HORD002377,PRD0068,1,980.14,980.14
HITM0007394,HORD002377,PRD0558,3,399.27,1197.81
HITM0007395,HORD002378,PRD0820,1,149.51,149.51
HITM0007396,HORD002378,PRD0812,1,1554.96,1554.96
HITM0007397,HORD002379,PRD0528,2,1044.78,2089.56
HITM0007398,HORD002379,PRD0871,2,920.12,1840.24
HITM0007399,HORD002380,PRD0571,2,2591.37,5182.74
HITM0007400,HORD002380,PRD0509,1,849.35,849.35
HITM0007401,HORD002380,PRD0229,2,1480.27,2960.54
HITM0007402,HORD002380,PRD0529,1,923.93,923.93
HITM0007403,HORD002381,PRD0115,2,630.18,1260.36
HITM0007404,HORD002381,PRD0753,1,720.25,720.25
HITM0007405,HORD002381,PRD0052,1,502.9,502.9
HITM0007406,HORD002381,PRD0909,1,1280.89,1280.89
HITM0007407,HORD002382,PRD0503,2,892.6,1785.2
HITM0007408,HORD002382,PRD0581,1,1656.04,1656.04
HITM0007409,HORD002382,PRD0955,1,1036.25,1036.25
HITM0007410,HORD002383,PRD0359,2,329.3,658.6
HITM0007411,HORD002383,PRD0848,1,227.53,227.53
HITM0007412,HORD002383,PRD0126,1,290.8,290.8
HITM0007413,HORD002383,PRD0833,1,1527.84,1527.84
HITM0007414,HORD002383,PRD0992,1,309.63,309.63
HITM0007415,HORD002384,PRD0745,1,147.69,147.69
HITM0007416,HORD002384,PRD0393,1,1454.74,1454.74
HITM0007417,HORD002384,PRD0015,1,1188.56,1188.56
HITM0007418,HORD002384,PRD0129,1,763.45,763.45
HITM0007419,HORD002385,PRD0772,2,356.92,713.84
HITM0007420,HORD002385,PRD0142,2,1146.72,2293.44
HITM0007421,HORD002385,PRD0940,1,127.15,127.15
HITM0007422,HORD002386,PRD0825,1,522.15,522.15
HITM0007423,HORD002386,PRD0861,1,2778.32,2778.32
HITM0007424,HORD002386,PRD0268,1,876.82,876.82
HITM0007425,HORD002387,PRD0910,1,334.83,334.83
HITM0007426,HORD002387,PRD0585,1,883.47,883.47
HITM0007427,HORD002388,PRD0252,1,1339.74,1339.74
HITM0007428,HORD002388,PRD0916,2,515.65,1031.3
HITM0007429,HORD002388,PRD0217,1,2308.51,2308.51
HITM0007430,HORD002389,PRD0117,1,654.86,654.86
HITM0007431,HORD002389,PRD0775,2,152.04,304.08
HITM0007432,HORD002390,PRD0745,1,147.69,147.69
HITM0007433,HORD002390,PRD0450,1,162.55,162.55
HITM0007434,HORD002390,PRD0173,1,320.83,320.83
HITM0007435,HORD002390,PRD0040,2,348.21,696.42
HITM0007436,HORD002391,PRD0337,1,2481.18,2481.18
HITM0007437,HORD002391,PRD0652,1,1247.24,1247.24
HITM0007438,HORD002392,PRD0925,1,1091.53,1091.53
HITM0007439,HORD002392,PRD0660,1,74.81,74.81
HITM0007440,HORD002392,PRD0306,1,98.74,98.74
HITM0007441,HORD002393,PRD0969,1,185.9,185.9
HITM0007442,HORD002393,PRD0590,1,197.67,197.67
HITM0007443,HORD002393,PRD0603,2,380.05,760.1
HITM0007444,HORD002393,PRD0274,2,1282.28,2564.56
HITM0007445,HORD002394,PRD0982,1,807.01,807.01
HITM0007446,HORD002394,PRD0840,1,125.66,125.66
HITM0007447,HORD002394,PRD0903,1,1209.05,1209.05
HITM0007448,HORD002395,PRD0013,1,291.07,291.07
HITM0007449,HORD002395,PRD0655,1,1072.3,1072.3
HITM0007450,HORD002395,PRD0846,1,428.47,428.47
HITM0007451,HORD002395,PRD0155,1,903.43,903.43
HITM0007452,HORD002396,PRD0293,1,663.82,663.82
HITM0007453,HORD002396,PRD0363,1,1343.45,1343.45
HITM0007454,HORD002396,PRD0258,1,114.0,114.0
HITM0007455,HORD002396,PRD0494,2,1355.96,2711.92
HITM0007456,HORD002397,PRD0698,2,664.05,1328.1
HITM0007457,HORD002397,PRD0560,1,114.38,114.38
HITM0007458,HORD002398,PRD0444,1,2746.34,2746.34
HITM0007459,HORD002398,PRD0526,1,567.06,567.06
HITM0007460,HORD002398,PRD0110,1,392.12,392.12
HITM0007461,HORD002399,PRD0268,3,876.82,2630.46
HITM0007462,HORD002399,PRD0890,1,293.06,293.06
HITM0007463,HORD002399,PRD0656,1,748.82,748.82
HITM0007464,HORD002400,PRD0821,2,1210.81,2421.62
HITM0007465,HORD002400,PRD0780,1,307.98,307.98
HITM0007466,HORD002400,PRD0364,1,789.55,789.55
HITM0007467,HORD002401,PRD0277,1,2331.99,2331.99
HITM0007468,HORD002401,PRD0250,1,184.24,184.24
HITM0007469,HORD002401,PRD0957,1,108.95,108.95
HITM0007470,HORD002401,PRD0552,1,359.04,359.04
HITM0007471,HORD002402,PRD0281,2,1116.42,2232.84
HITM0007472,HORD002402,PRD0630,1,167.94,167.94
HITM0007473,HORD002402,PRD0575,1,711.89,711.89
HITM0007474,HORD002403,PRD0624,1,565.88,565.88
HITM0007475,HORD002403,PRD0946,1,180.12,180.12
HITM0007476,HORD002403,PRD0256,1,42.53,42.53
HITM0007477,HORD002404,PRD0526,2,567.06,1134.12
HITM0007478,HORD002404,PRD0466,1,276.92,276.92
HITM0007479,HORD002404,PRD0830,2,231.45,462.9
HITM0007480,HORD002404,PRD0150,1,199.69,199.69
HITM0007481,HORD002405,PRD0925,1,1091.53,1091.53
HITM0007482,HORD002405,PRD0598,1,73.8,73.8
HITM0007483,HORD002405,PRD0430,1,54.36,54.36
HITM0007484,HORD002406,PRD0859,1,883.33,883.33
HITM0007485,HORD002406,PRD0894,2,1997.25,3994.5
HITM0007486,HORD002406,PRD0975,1,989.01,989.01
HITM0007487,HORD002407,PRD0616,2,242.48,484.96
HITM0007488,HORD002407,PRD0651,1,1704.13,1704.13
HITM0007489,HORD002407,PRD0258,1,114.0,114.0
HITM0007490,HORD002407,PRD0427,1,1110.4,1110.4
HITM0007491,HORD002407,PRD0563,3,957.85,2873.55
HITM0007492,HORD002408,PRD0029,1,853.57,853.57
HITM0007493,HORD002408,PRD0252,1,1339.74,1339.74
HITM0007494,HORD002408,PRD0779,1,736.32,736.32
HITM0007495,HORD002408,PRD0533,1,1416.06,1416.06
HITM0007496,HORD002409,PRD0520,1,404.65,404.65
HITM0007497,HORD002409,PRD0796,1,559.87,559.87
HITM0007498,HORD002409,PRD0976,1,554.65,554.65
HITM0007499,HORD002409,PRD0806,1,541.85,541.85
HITM0007500,HORD002410,PRD0253,1,1519.1,1519.1
HITM0007501,HORD002410,PRD0751,2,2375.48,4750.96
HITM0007502,HORD002410,PRD0679,1,399.42,399.42
HITM0007503,HORD002410,PRD0898,2,450.61,901.22
HITM0007504,HORD002411,PRD0385,1,602.62,602.62
HITM0007505,HORD002411,PRD0161,1,1639.58,1639.58
HITM0007506,HORD002411,PRD0285,2,929.48,1858.96
HITM0007507,HORD002411,PRD0231,1,1403.44,1403.44
HITM0007508,HORD002411,PRD0378,1,751.56,751.56
HITM0007509,HORD002412,PRD0597,1,1808.07,1808.07
HITM0007510,HORD002412,PRD0746,1,367.02,367.02
HITM0007511,HORD002412,PRD0966,1,272.72,272.72
HITM0007512,HORD002412,PRD0939,1,67.43,67.43
HITM0007513,HORD002413,PRD0595,2,126.92,253.84
HITM0007514,HORD002413,PRD0768,1,149.86,149.86
HITM0007515,HORD002413,PRD0679,1,399.42,399.42
HITM0007516,HORD002413,PRD0452,1,353.39,353.39
HITM0007517,HORD002414,PRD0858,1,421.26,421.26
HITM0007518,HORD002414,PRD0146,2,807.31,1614.62
HITM0007519,HORD002414,PRD0260,1,157.69,157.69
HITM0007520,HORD002414,PRD0082,1,411.13,411.13
HITM0007521,HORD002415,PRD0047,2,859.23,1718.46
HITM0007522,HORD002415,PRD0609,2,266.46,532.92
HITM0007523,HORD002415,PRD0679,1,399.42,399.42
HITM0007524,HORD002415,PRD0450,1,162.55,162.55
HITM0007525,HORD002415,PRD0157,2,93.87,187.74
HITM0007526,HORD002416,PRD0400,1,124.47,124.47
HITM0007527,HORD002416,PRD0947,1,1591.22,1591.22
HITM0007528,HORD002416,PRD0718,1,880.28,880.28
HITM0007529,HORD002417,PRD0756,1,389.58,389.58
HITM0007530,HORD002417,PRD0612,1,319.23,319.23
HITM0007531,HORD002417,PRD0856,1,426.45,426.45
HITM0007532,HORD002417,PRD0789,1,1032.76,1032.76
HITM0007533,HORD002418,PRD0082,1,411.13,411.13
HITM0007534,HORD002418,PRD0856,1,426.45,426.45
HITM0007535,HORD002418,PRD0660,1,74.81,74.81
HITM0007536,HORD002419,PRD0939,2,67.43,134.86
HITM0007537,HORD002419,PRD0730,1,147.29,147.29
HITM0007538,HORD002419,PRD0173,1,320.83,320.83
HITM0007539,HORD002419,PRD0682,1,1036.2,1036.2
HITM0007540,HORD002420,PRD0839,1,511.61,511.61
HITM0007541,HORD002421,PRD0476,2,336.11,672.22
HITM0007542,HORD002421,PRD0451,1,2999.57,2999.57
HITM0007543,HORD002421,PRD0598,3,73.8,221.4
HITM0007544,HORD002421,PRD0032,1,332.03,332.03
HITM0007545,HORD002422,PRD0386,1,663.23,663.23
HITM0007546,HORD002422,PRD0922,2,1230.33,2460.66
HITM0007547,HORD002422,PRD0063,1,951.82,951.82
HITM0007548,HORD002423,PRD0137,1,814.4,814.4
HITM0007549,HORD002423,PRD0359,2,329.3,658.6
HITM0007550,HORD002423,PRD0864,1,618.97,618.97
HITM0007551,HORD002423,PRD0899,2,1454.64,2909.28
HITM0007552,HORD002424,PRD0481,2,1590.61,3181.22
HITM0007553,HORD002424,PRD0943,1,1009.3,1009.3
HITM0007554,HORD002424,PRD0917,1,1918.86,1918.86
HITM0007555,HORD002425,PRD0879,1,329.13,329.13
HITM0007556,HORD002425,PRD0965,1,889.37,889.37
HITM0007557,HORD002425,PRD0855,2,641.38,1282.76
HITM0007558,HORD002425,PRD0860,2,386.3,772.6
HITM0007559,HORD002426,PRD0013,1,291.07,291.07
HITM0007560,HORD002427,PRD0002,1,1804.26,1804.26
HITM0007561,HORD002427,PRD0067,1,974.43,974.43
HITM0007562,HORD002427,PRD0937,1,1473.98,1473.98
HITM0007563,HORD002428,PRD0200,1,317.39,317.39
HITM0007564,HORD002428,PRD0526,1,567.06,567.06
HITM0007565,HORD002428,PRD0772,1,356.92,356.92
HITM0007566,HORD002428,PRD0636,2,249.94,499.88
HITM0007567,HORD002428,PRD0408,3,297.69,893.07
HITM0007568,HORD002429,PRD0361,1,2952.43,2952.43
HITM0007569,HORD002429,PRD0870,1,96.68,96.68
HITM0007570,HORD002429,PRD0462,1,1478.68,1478.68
HITM0007571,HORD002429,PRD0270,2,237.62,475.24
HITM0007572,HORD002430,PRD0008,1,751.87,751.87
HITM0007573,HORD002430,PRD0712,3,810.01,2430.03
HITM0007574,HORD002430,PRD0438,1,504.83,504.83
HITM0007575,HORD002431,PRD0485,1,381.77,381.77
HITM0007576,HORD002431,PRD0740,1,235.84,235.84
HITM0007577,HORD002431,PRD0222,1,761.26,761.26
HITM0007578,HORD002432,PRD0380,1,340.9,340.9
HITM0007579,HORD002432,PRD0795,1,1162.94,1162.94
HITM0007580,HORD002432,PRD0256,1,42.53,42.53
HITM0007581,HORD002433,PRD0790,2,67.36,134.72
HITM0007582,HORD002433,PRD0752,1,1432.08,1432.08
HITM0007583,HORD002433,PRD0948,1,849.18,849.18
HITM0007584,HORD002433,PRD0527,1,934.45,934.45
HITM0007585,HORD002433,PRD0270,2,237.62,475.24
HITM0007586,HORD002434,PRD0093,1,619.68,619.68
HITM0007587,HORD002434,PRD0968,2,213.37,426.74
HITM0007588,HORD002434,PRD0106,1,203.27,203.27
HITM0007589,HORD002435,PRD0153,1,1119.38,1119.38
HITM0007590,HORD002436,PRD0675,1,1138.38,1138.38
HITM0007591,HORD002437,PRD0596,1,792.27,792.27
HITM0007592,HORD002437,PRD0768,3,149.86,449.58
HITM0007593,HORD002437,PRD0637,1,2406.77,2406.77
HITM0007594,HORD002438,PRD0682,1,1036.2,1036.2
