order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD002515,SRC-050-H-002515,CUS00457,2018-12-24 10:28:00,Mobile,PayPal,AUD,Nickolson,Completed,1758.99,12.11,NaN,5.0,159.91,1683.15,Summer,False,-37.865021,145.001527,Desktop,Paid Search,gift purchase for a family member,NaN
HORD002516,SRC-050-H-002516,CUS00102,2018-10-03 16:24:00,Web,Gift Card,AUD,Bakers,Completed,3602.22,11.36,NaN,0.0,327.47,3613.58,Spring,False,-37.801833,145.054532,Mobile,Social,no special instruction,NaN
HORD002517,SRC-050-H-002517,CUS00090,2018-07-02 10:50:00,Mobile,PayPal,AUD,Nickolson,Completed,1272.9,15.76,NaN,10.0,115.72,1161.37,Winter,False,-37.875747,144.99627,Tablet,Referral,please use minimal packaging,NaN
HORD002518,SRC-050-H-002518,CUS00212,2018-06-02 15:34:00,Web,Gift Card,AUD,Thompson,Completed,3884.02,14.67,NaN,0.0,353.09,3898.69,Winter,False,-37.847146,144.902291,Mobile,Referral,no special instruction,NaN
HORD002519,SRC-050-H-002519,CUS00028,2018-10-07 16:50:00,Store,PayPal,AUD,Thompson,Completed,6967.91,11.09,NaN,0.0,633.45,6979.0,Spring,False,-37.853657,144.92591,Desktop,Referral,call before delivery,NaN
HORD002520,SRC-050-H-002520,CUS00497,2018-12-19 13:59:00,Store,Card,AUD,Thompson,Completed,7193.84,10.05,NaN,0.0,653.99,7203.89,Summer,False,-37.78668,144.94159,Mobile,Organic,call before delivery,NaN
HORD002521,SRC-050-H-002521,CUS00447,2018-10-06 15:01:00,Store,Card,AUD,Thompson,Completed,3217.07,14.57,NaN,0.0,292.46,3231.64,Spring,False,-37.883584,144.882981,Mobile,Organic,call before delivery,NaN
HORD002522,SRC-050-H-002522,CUS00069,2018-03-24 14:41:00,Web,Card,AUD,Bakers,Completed,1646.48,21.93,NaN,5.0,149.68,1586.09,Autumn,True,-37.836295,145.041965,Desktop,Store,please use minimal packaging,NaN
HORD002523,SRC-050-H-002523,CUS00007,2018-10-20 18:39:00,Web,Gift Card,AUD,Nickolson,Completed,1122.07,20.94,NaN,0.0,102.01,1143.01,Spring,True,-37.846349,144.998988,Tablet,Organic,please use minimal packaging,NaN
HORD002524,SRC-050-H-002524,CUS00163,2018-12-12 11:01:00,Mobile,PayPal,AUD,Thompson,Completed,6289.28,12.98,NaN,5.0,571.75,5987.8,Summer,False,-37.866649,144.903521,Mobile,Organic,gift purchase for a family member,NaN
HORD002525,SRC-050-H-002525,CUS00033,2018-05-30 19:00:00,Web,Card,AUD,Thompson,Completed,12061.96,9.54,B3SAVE-54,15.0,1096.54,10262.21,Autumn,False,-37.821666,144.911772,Desktop,Organic,please use minimal packaging,B3SAVE-54
HORD002526,SRC-050-H-002526,CUS00102,2018-07-22 17:40:00,Web,Gift Card,AUD,Bakers,Completed,2125.31,14.49,NaN,5.0,193.21,2033.53,Winter,False,-37.801833,145.054532,Mobile,Social,gift purchase for a family member,NaN
HORD002527,SRC-050-H-002527,CUS00348,2018-02-23 15:16:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,2896.49,12.8,NaN,5.0,263.32,2764.47,Summer,False,-37.876322,144.997167,Desktop,Social,please use minimal packaging,NaN
HORD002528,SRC-050-H-002528,CUS00442,2018-05-18 19:40:00,Store,Card,AUD,Bakers,Completed,2984.73,10.48,B3SAVE-57,25.0,271.34,2249.03,Autumn,False,-37.822769,145.043402,Desktop,Store,call before delivery,B3SAVE-57
HORD002529,SRC-050-H-002529,CUS00174,2018-02-28 14:45:00,Store,Gift Card,AUD,Bakers,Completed,1137.47,12.47,NaN,5.0,103.41,1093.07,Summer,False,-37.761191,145.033535,Mobile,Store,please leave at reception,NaN
HORD002530,SRC-050-H-002530,CUS00048,2018-07-03 09:14:00,Web,PayPal,AUD,Bakers,Completed,1643.45,14.48,NaN,0.0,149.4,1657.93,Winter,False,-37.836241,145.045146,Tablet,Referral,no special instruction,NaN
HORD002531,SRC-050-H-002531,CUS00098,2018-12-27 13:50:00,Web,Card,AUD,Thompson,Completed,2893.1,23.25,NaN,5.0,263.01,2771.7,Summer,True,-37.763062,144.889219,Tablet,Social,call before delivery,NaN
HORD002532,SRC-050-H-002532,CUS00159,2018-09-13 08:29:00,Store,Gift Card,AUD,Bakers,Completed,11717.38,20.97,NaN,5.0,1065.22,11152.48,Spring,True,-37.783369,145.026953,Tablet,Organic,gift purchase for a family member,NaN
HORD002533,SRC-050-H-002533,CUS00291,2018-02-10 18:39:00,Mobile,PayPal,AUD,Bakers,Completed,2873.76,22.7,NaN,0.0,261.25,2896.46,Summer,True,-37.753285,144.968811,Tablet,Store,please use minimal packaging,NaN
HORD002534,SRC-050-H-002534,CUS00255,2018-08-02 13:56:00,Mobile,Card,AUD,Thompson,Completed,953.75,16.44,NaN,10.0,86.7,874.82,Winter,False,-37.865672,144.892818,Desktop,Paid Search,please use minimal packaging,NaN
HORD002535,SRC-050-H-002535,CUS00439,2018-08-08 15:09:00,Store,Bank Transfer,AUD,Thompson,Completed,1723.49,12.57,B3SAVE-64,20.0,156.68,1391.36,Winter,False,-37.785457,144.948244,Desktop,Referral,no special instruction,B3SAVE-64
HORD002536,SRC-050-H-002536,CUS00388,2018-06-22 09:23:00,Web,Bank Transfer,AUD,Nickolson,Completed,4197.45,13.76,B3SAVE-65,20.0,381.59,3371.72,Winter,False,-37.858222,144.973463,Desktop,Organic,please use minimal packaging,B3SAVE-65
HORD002537,SRC-050-H-002537,CUS00250,2018-10-14 19:15:00,Store,PayPal,AUD,Thompson,Completed,2828.56,10.97,B3SAVE-66,15.0,257.14,2415.25,Spring,False,-37.846989,144.914875,Tablet,Organic,please leave at reception,B3SAVE-66
HORD002538,SRC-050-H-002538,CUS00194,2018-11-11 14:41:00,Store,PayPal,AUD,Thompson,Completed,1680.21,12.65,NaN,0.0,152.75,1692.86,Spring,False,-37.757283,144.90786,Tablet,Referral,gift purchase for a family member,NaN
HORD002539,SRC-050-H-002539,CUS00383,2018-04-12 14:35:00,Web,Card,AUD,Thompson,Completed,2762.83,10.93,NaN,10.0,251.17,2497.48,Autumn,False,-37.767465,144.951705,Tablet,Social,call before delivery,NaN
HORD002540,SRC-050-H-002540,CUS00339,2018-10-02 14:15:00,Web,Gift Card,AUD,Bakers,Completed,6435.29,10.23,NaN,10.0,585.03,5801.99,Spring,False,-37.777189,145.004494,Desktop,Referral,please use minimal packaging,NaN
HORD002541,SRC-050-H-002541,CUS00461,2018-02-09 18:56:00,Store,Card,AUD,Bakers,Completed,4886.22,9.05,NaN,0.0,444.2,4895.27,Summer,False,-37.798126,144.987197,Desktop,Organic,no special instruction,NaN
HORD002542,SRC-050-H-002542,CUS00376,2018-10-27 09:29:00,Mobile,Gift Card,AUD,Thompson,Completed,3020.42,12.57,NaN,10.0,274.58,2730.95,Spring,False,-37.845741,144.880057,Tablet,Paid Search,gift purchase for a family member,NaN
HORD002543,SRC-050-H-002543,CUS00349,2018-03-23 21:33:00,Store,Bank Transfer,AUD,Thompson,Completed,3195.84,11.92,B3SAVE-72,20.0,290.53,2568.59,Autumn,False,-37.757694,144.964678,Tablet,Referral,no special instruction,B3SAVE-72
HORD002544,SRC-050-H-002544,CUS00109,2018-10-09 19:55:00,Store,Card,AUD,Nickolson,Completed,1432.19,23.22,NaN,5.0,130.2,1383.8,Spring,True,-37.87997,144.994098,Tablet,Paid Search,please leave at reception,NaN
HORD002545,SRC-050-H-002545,CUS00043,2018-03-18 08:39:00,Web,Card,AUD,Thompson,Completed,2149.36,9.11,NaN,10.0,195.4,1943.53,Autumn,False,-37.832289,144.928875,Tablet,Paid Search,please use minimal packaging,NaN
HORD002546,SRC-050-H-002546,CUS00329,2018-06-03 19:18:00,Store,Gift Card,AUD,Bakers,Completed,1158.93,13.87,NaN,5.0,105.36,1114.85,Winter,False,-37.773919,145.019786,Desktop,Organic,please use minimal packaging,NaN
HORD002547,SRC-050-H-002547,CUS00015,2018-04-06 15:38:00,Web,PayPal,AUD,Bakers,Completed,1036.17,13.3,B3SAVE-76,15.0,94.2,894.04,Autumn,False,-37.862984,145.058134,Desktop,Paid Search,no special instruction,B3SAVE-76
HORD002548,SRC-050-H-002548,CUS00134,2018-11-13 11:22:00,Store,PayPal,AUD,Bakers,Completed,431.9,24.05,NaN,10.0,39.26,412.76,Spring,True,-37.749601,145.050386,Desktop,Store,gift purchase for a family member,NaN
HORD002549,SRC-050-H-002549,CUS00329,2018-11-27 11:47:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1090.04,10.83,NaN,5.0,99.09,1046.37,Spring,False,-37.773919,145.019786,Desktop,Organic,please use minimal packaging,NaN
HORD002550,SRC-050-H-002550,CUS00204,2018-07-03 14:41:00,Store,Gift Card,AUD,Thompson,Completed,3488.54,14.47,NaN,0.0,317.14,3503.01,Winter,False,-37.837205,144.895868,Tablet,Organic,please use minimal packaging,NaN
HORD002551,SRC-050-H-002551,CUS00120,2018-10-21 09:48:00,Mobile,Card,AUD,Bakers,Completed,4007.99,14.04,NaN,10.0,364.36,3621.23,Spring,False,-37.741946,145.049756,Tablet,Organic,please use minimal packaging,NaN
HORD002552,SRC-050-H-002552,CUS00059,2018-07-11 21:48:00,Store,Card,AUD,Nickolson,Completed,9256.49,15.5,B3SAVE-81,15.0,841.5,7883.52,Winter,False,-37.876575,144.975152,Tablet,Store,please leave at reception,B3SAVE-81
HORD002553,SRC-050-H-002553,CUS00025,2018-08-30 15:54:00,Store,PayPal,AUD,Bakers,Completed,1063.91,28.67,NaN,0.0,96.72,1092.58,Winter,True,-37.853923,145.046993,Desktop,Referral,call before delivery,NaN
HORD002554,SRC-050-H-002554,CUS00303,2018-11-25 12:21:00,Store,Gift Card,AUD,Bakers,Completed,602.32,11.49,NaN,0.0,54.76,613.81,Spring,False,-37.80681,145.057246,Mobile,Referral,gift purchase for a family member,NaN
HORD002555,SRC-050-H-002555,CUS00068,2018-05-30 17:38:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,3457.75,12.3,NaN,10.0,314.34,3124.28,Autumn,False,-37.879548,144.963346,Mobile,Referral,no special instruction,NaN
HORD002556,SRC-050-H-002556,CUS00283,2018-09-16 19:41:00,Store,Bank Transfer,AUD,Thompson,Completed,1476.64,10.23,B3SAVE-85,25.0,134.24,1117.71,Spring,False,-37.842002,144.926356,Mobile,Social,call before delivery,B3SAVE-85
HORD002557,SRC-050-H-002557,CUS00076,2018-11-06 16:20:00,Mobile,PayPal,AUD,Bakers,Completed,2837.25,13.24,NaN,10.0,257.93,2566.76,Spring,False,-37.739668,145.005047,Desktop,Referral,no special instruction,NaN
HORD002558,SRC-050-H-002558,CUS00190,2018-08-19 14:10:00,Mobile,Card,AUD,Bakers,Completed,5010.19,13.75,B3SAVE-87,15.0,455.47,4272.41,Winter,False,-37.829414,145.039087,Mobile,Social,no special instruction,B3SAVE-87
HORD002559,SRC-050-H-002559,CUS00110,2018-04-16 18:46:00,Store,PayPal,AUD,Nickolson,Completed,2886.81,8.12,NaN,5.0,262.44,2750.59,Autumn,False,-37.826331,144.982645,Mobile,Social,gift purchase for a family member,NaN
HORD002560,SRC-050-H-002560,CUS00098,2018-03-07 16:15:00,Mobile,Bank Transfer,AUD,Thompson,Completed,4353.06,12.85,B3SAVE-89,15.0,395.73,3712.95,Autumn,False,-37.763062,144.889219,Tablet,Social,gift purchase for a family member,B3SAVE-89
HORD002561,SRC-050-H-002561,CUS00286,2018-03-10 17:04:00,Web,Card,AUD,Nickolson,Completed,4869.75,11.68,NaN,10.0,442.7,4394.46,Autumn,False,-37.871352,144.955042,Mobile,Paid Search,please use minimal packaging,NaN
HORD002562,SRC-050-H-002562,CUS00383,2018-01-30 16:01:00,Mobile,Card,AUD,Thompson,Completed,1109.72,11.53,NaN,10.0,100.88,1010.28,Summer,False,-37.767465,144.951705,Tablet,Social,no special instruction,NaN
HORD002563,SRC-050-H-002563,CUS00408,2018-01-05 11:52:00,Store,PayPal,AUD,Bakers,Completed,694.43,10.35,NaN,0.0,63.13,704.78,Summer,False,-37.794395,145.027889,Mobile,Store,please leave at reception,NaN
HORD002564,SRC-050-H-002564,CUS00059,2018-01-23 08:58:00,Web,Gift Card,AUD,Nickolson,Completed,9043.28,22.53,B3SAVE-13,25.0,822.12,6804.99,Summer,True,-37.876575,144.975152,Tablet,Store,no special instruction,B3SAVE-13
HORD002565,SRC-050-H-002565,CUS00014,2018-02-03 12:38:00,Mobile,Bank Transfer,AUD,Bakers,Completed,3118.24,10.5,NaN,5.0,283.48,2972.83,Summer,False,-37.831912,145.02503,Desktop,Paid Search,please use minimal packaging,NaN
HORD002566,SRC-050-H-002566,CUS00103,2018-06-06 15:59:00,Store,Bank Transfer,AUD,Bakers,Completed,1836.2,15.91,NaN,5.0,166.93,1760.3,Winter,False,-37.868184,145.024054,Tablet,Social,please leave at reception,NaN
HORD002567,SRC-050-H-002567,CUS00159,2018-05-06 11:15:00,Mobile,Card,AUD,Bakers,Completed,573.86,10.17,B3SAVE-16,15.0,52.17,497.95,Autumn,False,-37.783369,145.026953,Tablet,Organic,please use minimal packaging,B3SAVE-16
HORD002568,SRC-050-H-002568,CUS00186,2018-09-17 17:10:00,Mobile,Card,AUD,Bakers,Completed,4936.96,23.03,NaN,10.0,448.81,4466.29,Spring,True,-37.869096,145.018831,Desktop,Referral,gift purchase for a family member,NaN
HORD002569,SRC-050-H-002569,CUS00047,2018-12-04 20:28:00,Store,Card,AUD,Bakers,Completed,4586.73,10.59,NaN,0.0,416.98,4597.32,Summer,False,-37.79849,145.034812,Mobile,Paid Search,no special instruction,NaN
HORD002570,SRC-050-H-002570,CUS00076,2018-11-05 16:49:00,Store,Card,AUD,Bakers,Completed,3548.08,23.74,NaN,0.0,322.55,3571.82,Spring,True,-37.739668,145.005047,Desktop,Referral,please leave at reception,NaN
HORD002571,SRC-050-H-002571,CUS00478,2018-01-27 11:50:00,Store,Bank Transfer,AUD,Nickolson,Completed,1592.37,8.48,NaN,0.0,144.76,1600.85,Summer,False,-37.819836,144.961985,Mobile,Referral,call before delivery,NaN
HORD002572,SRC-050-H-002572,CUS00409,2018-09-25 15:13:00,Web,Card,AUD,Thompson,Completed,1334.55,10.37,NaN,0.0,121.32,1344.92,Spring,False,-37.77826,144.95741,Mobile,Social,gift purchase for a family member,NaN
HORD002573,SRC-050-H-002573,CUS00375,2018-11-06 14:00:00,Store,Bank Transfer,AUD,Bakers,Completed,1748.1,13.9,NaN,5.0,158.92,1674.6,Spring,False,-37.747195,145.05548,Desktop,Store,call before delivery,NaN
HORD002574,SRC-050-H-002574,CUS00032,2018-06-27 20:32:00,Web,Bank Transfer,AUD,Bakers,Completed,3803.34,14.33,NaN,0.0,345.76,3817.67,Winter,False,-37.77163,145.026893,Mobile,Referral,call before delivery,NaN
HORD002575,SRC-050-H-002575,CUS00176,2018-02-20 21:41:00,Store,Bank Transfer,AUD,Thompson,Completed,6740.84,10.02,NaN,5.0,612.8,6413.82,Summer,False,-37.805708,144.915483,Tablet,Social,please use minimal packaging,NaN
HORD002576,SRC-050-H-002576,CUS00225,2018-10-04 10:21:00,Web,Bank Transfer,AUD,Thompson,Completed,1805.9,12.33,NaN,0.0,164.17,1818.23,Spring,False,-37.753394,144.953197,Desktop,Social,please use minimal packaging,NaN
HORD002577,SRC-050-H-002577,CUS00368,2018-04-04 21:47:00,Web,Gift Card,AUD,Thompson,Completed,2440.82,19.63,NaN,10.0,221.89,2216.37,Autumn,True,-37.83142,144.946872,Desktop,Referral,no special instruction,NaN
HORD002578,SRC-050-H-002578,CUS00301,2018-12-29 12:01:00,Store,Gift Card,AUD,Nickolson,Completed,2181.95,9.78,NaN,10.0,198.36,1973.54,Summer,False,-37.836242,144.951111,Desktop,Organic,please use minimal packaging,NaN
HORD002579,SRC-050-H-002579,CUS00473,2018-03-19 13:11:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1099.23,9.45,B3SAVE-28,15.0,99.93,943.8,Autumn,False,-37.837434,145.003882,Mobile,Organic,no special instruction,B3SAVE-28
HORD002580,SRC-050-H-002580,CUS00083,2018-11-21 15:27:00,Web,PayPal,AUD,Thompson,Completed,2791.88,11.61,NaN,10.0,253.81,2524.3,Spring,False,-37.762793,144.957659,Desktop,Referral,please use minimal packaging,NaN
HORD002581,SRC-050-H-002581,CUS00126,2018-02-12 21:32:00,Store,Gift Card,AUD,Bakers,Completed,5858.07,12.62,B3SAVE-30,20.0,532.55,4699.08,Summer,False,-37.754923,144.967125,Desktop,Referral,please leave at reception,B3SAVE-30
HORD002582,SRC-050-H-002582,CUS00487,2018-01-16 21:11:00,Mobile,PayPal,AUD,Thompson,Completed,2263.23,10.44,NaN,10.0,205.75,2047.35,Summer,False,-37.784874,144.928878,Desktop,Social,call before delivery,NaN
HORD002583,SRC-050-H-002583,CUS00448,2018-05-01 21:44:00,Store,Card,AUD,Bakers,Completed,2691.61,23.2,NaN,0.0,244.69,2714.81,Autumn,True,-37.849798,145.052007,Tablet,Paid Search,please use minimal packaging,NaN
HORD002584,SRC-050-H-002584,CUS00209,2018-08-28 17:37:00,Web,PayPal,AUD,Thompson,Completed,1085.42,29.62,NaN,0.0,98.67,1115.04,Winter,True,-37.742963,144.93821,Tablet,Social,call before delivery,NaN
HORD002585,SRC-050-H-002585,CUS00294,2018-10-25 17:22:00,Mobile,Gift Card,AUD,Bakers,Completed,6524.97,11.88,B3SAVE-34,25.0,593.18,4905.61,Spring,False,-37.75641,144.987611,Tablet,Referral,no special instruction,B3SAVE-34
HORD002586,SRC-050-H-002586,CUS00445,2018-02-16 16:41:00,Web,Gift Card,AUD,Thompson,Completed,1497.63,12.75,NaN,0.0,136.15,1510.38,Summer,False,-37.866534,144.910807,Desktop,Organic,please use minimal packaging,NaN
HORD002587,SRC-050-H-002587,CUS00499,2018-05-04 19:08:00,Store,Card,AUD,Thompson,Completed,1326.04,10.61,B3SAVE-36,15.0,120.55,1137.74,Autumn,False,-37.772684,144.961795,Mobile,Referral,please leave at reception,B3SAVE-36
HORD002588,SRC-050-H-002588,CUS00152,2018-08-14 21:19:00,Store,Bank Transfer,AUD,Bakers,Completed,1411.56,12.61,NaN,0.0,128.32,1424.17,Winter,False,-37.808056,145.030138,Tablet,Referral,gift purchase for a family member,NaN
HORD002589,SRC-050-H-002589,CUS00340,2018-05-09 12:15:00,Web,Card,AUD,Bakers,Completed,3411.45,12.57,NaN,0.0,310.13,3424.02,Autumn,False,-37.868298,145.029483,Tablet,Store,gift purchase for a family member,NaN
HORD002590,SRC-050-H-002590,CUS00362,2018-02-22 10:03:00,Mobile,Gift Card,AUD,Bakers,Completed,2495.41,18.61,NaN,10.0,226.86,2264.48,Summer,True,-37.812895,144.986033,Tablet,Store,no special instruction,NaN
HORD002591,SRC-050-H-002591,CUS00051,2018-12-02 17:53:00,Store,Bank Transfer,AUD,Bakers,Completed,3754.72,12.56,NaN,0.0,341.34,3767.28,Summer,False,-37.866582,145.014429,Desktop,Social,gift purchase for a family member,NaN
HORD002592,SRC-050-H-002592,CUS00026,2018-09-15 13:43:00,Mobile,Card,AUD,Nickolson,Completed,1775.03,22.92,NaN,0.0,161.37,1797.95,Spring,True,-37.874524,144.940111,Desktop,Store,please use minimal packaging,NaN
HORD002593,SRC-050-H-002593,CUS00405,2018-01-01 21:19:00,Web,Card,AUD,Bakers,Completed,3086.03,13.19,NaN,0.0,280.55,3099.22,Summer,False,-37.743613,145.003163,Desktop,Organic,gift purchase for a family member,NaN
HORD002594,SRC-050-H-002594,CUS00014,2018-08-18 12:15:00,Store,PayPal,AUD,Bakers,Completed,6254.49,13.04,NaN,0.0,568.59,6267.53,Winter,False,-37.831912,145.02503,Desktop,Paid Search,no special instruction,NaN
HORD002595,SRC-050-H-002595,CUS00392,2018-07-10 15:38:00,Store,Gift Card,AUD,Bakers,Completed,537.34,15.17,NaN,5.0,48.85,525.64,Winter,False,-37.791799,145.060446,Mobile,Paid Search,please use minimal packaging,NaN
HORD002596,SRC-050-H-002596,CUS00156,2018-10-04 11:44:00,Web,Gift Card,AUD,Thompson,Completed,1024.89,11.33,NaN,0.0,93.17,1036.22,Spring,False,-37.765608,144.952276,Mobile,Store,gift purchase for a family member,NaN
HORD002597,SRC-050-H-002597,CUS00466,2018-04-05 20:16:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1763.08,11.79,NaN,0.0,160.28,1774.87,Autumn,False,-37.838843,145.05485,Desktop,Social,call before delivery,NaN
HORD002598,SRC-050-H-002598,CUS00033,2018-05-09 19:23:00,Store,Card,AUD,Thompson,Completed,3226.11,9.54,NaN,5.0,293.28,3074.34,Autumn,False,-37.821666,144.911772,Desktop,Organic,please use minimal packaging,NaN
HORD002599,SRC-050-H-002599,CUS00040,2018-11-18 10:53:00,Mobile,PayPal,AUD,Thompson,Completed,1153.47,11.89,B3SAVE-48,20.0,104.86,934.67,Spring,False,-37.832409,144.88336,Tablet,Paid Search,please leave at reception,B3SAVE-48
HORD002600,SRC-050-H-002600,CUS00042,2018-10-22 09:31:00,Mobile,Bank Transfer,AUD,Bakers,Completed,807.31,23.5,NaN,0.0,73.39,830.81,Spring,True,-37.854125,145.060371,Tablet,Social,please use minimal packaging,NaN
HORD002601,SRC-050-H-002601,CUS00445,2018-09-21 09:46:00,Web,Bank Transfer,AUD,Thompson,Completed,4786.13,22.95,B3SAVE-50,20.0,435.1,3851.85,Spring,True,-37.866534,144.910807,Desktop,Organic,call before delivery,B3SAVE-50
HORD002602,SRC-050-H-002602,CUS00336,2018-05-09 09:20:00,Web,Gift Card,AUD,Thompson,Completed,1756.06,8.24,NaN,0.0,159.64,1764.3,Autumn,False,-37.801628,144.958554,Desktop,Referral,no special instruction,NaN
HORD002603,SRC-050-H-002603,CUS00500,2018-08-12 21:28:00,Mobile,Card,AUD,Thompson,Completed,663.2,16.75,NaN,5.0,60.29,646.79,Winter,False,-37.755048,144.893702,Mobile,Social,please leave at reception,NaN
HORD002604,SRC-050-H-002604,CUS00329,2018-10-29 21:40:00,Web,Bank Transfer,AUD,Bakers,Completed,876.68,10.83,NaN,0.0,79.7,887.51,Spring,False,-37.773919,145.019786,Desktop,Organic,please leave at reception,NaN
HORD002605,SRC-050-H-002605,CUS00393,2018-04-07 18:09:00,Web,PayPal,AUD,Thompson,Completed,3428.32,11.14,NaN,0.0,311.67,3439.46,Autumn,False,-37.796621,144.890184,Desktop,Paid Search,gift purchase for a family member,NaN
HORD002606,SRC-050-H-002606,CUS00308,2018-10-05 08:53:00,Store,Gift Card,AUD,Bakers,Completed,881.64,12.6,B3SAVE-55,15.0,80.15,761.99,Spring,False,-37.864709,145.034266,Tablet,Referral,please use minimal packaging,B3SAVE-55
HORD002607,SRC-050-H-002607,CUS00498,2018-06-26 10:58:00,Mobile,Bank Transfer,AUD,Bakers,Completed,5173.6,15.82,NaN,0.0,470.33,5189.42,Winter,False,-37.862714,145.035431,Tablet,Organic,gift purchase for a family member,NaN
HORD002608,SRC-050-H-002608,CUS00356,2018-12-13 18:44:00,Mobile,Gift Card,AUD,Bakers,Completed,307.12,20.43,B3SAVE-57,15.0,27.92,281.48,Summer,True,-37.840807,145.002087,Desktop,Social,gift purchase for a family member,B3SAVE-57
HORD002609,SRC-050-H-002609,CUS00476,2018-10-30 11:49:00,Web,Bank Transfer,AUD,Thompson,Completed,1696.84,12.08,NaN,0.0,154.26,1708.92,Spring,False,-37.756244,144.944379,Mobile,Referral,gift purchase for a family member,NaN
HORD002610,SRC-050-H-002610,CUS00128,2018-01-27 10:05:00,Store,Gift Card,AUD,Nickolson,Completed,2693.79,10.76,NaN,5.0,244.89,2569.86,Summer,False,-37.851035,144.951301,Mobile,Organic,call before delivery,NaN
HORD002611,SRC-050-H-002611,CUS00331,2018-01-11 11:52:00,Mobile,Card,AUD,Nickolson,Completed,6749.57,20.33,NaN,5.0,613.6,6432.42,Summer,True,-37.848225,144.975286,Mobile,Paid Search,call before delivery,NaN
HORD002612,SRC-050-H-002612,CUS00098,2018-03-19 20:31:00,Mobile,PayPal,AUD,Thompson,Completed,4014.03,12.85,NaN,5.0,364.91,3826.18,Autumn,False,-37.763062,144.889219,Tablet,Social,call before delivery,NaN
HORD002613,SRC-050-H-002613,CUS00223,2018-03-26 17:42:00,Mobile,PayPal,AUD,Thompson,Completed,3869.05,9.51,NaN,0.0,351.73,3878.56,Autumn,False,-37.783816,144.950674,Tablet,Social,no special instruction,NaN
HORD002614,SRC-050-H-002614,CUS00370,2018-11-20 21:53:00,Mobile,Bank Transfer,AUD,Thompson,Completed,2706.72,9.17,NaN,0.0,246.07,2715.89,Spring,False,-37.833259,144.945581,Desktop,Referral,please leave at reception,NaN
HORD002615,SRC-050-H-002615,CUS00432,2018-02-10 14:30:00,Mobile,Bank Transfer,AUD,Thompson,Completed,4691.04,12.2,NaN,10.0,426.46,4234.14,Summer,False,-37.759308,144.937255,Tablet,Social,no special instruction,NaN
HORD002616,SRC-050-H-002616,CUS00128,2018-12-20 20:22:00,Web,PayPal,AUD,Nickolson,Completed,7939.69,10.76,NaN,0.0,721.79,7950.45,Summer,False,-37.851035,144.951301,Mobile,Organic,please leave at reception,NaN
HORD002617,SRC-050-H-002617,CUS00468,2018-10-15 18:42:00,Web,PayPal,AUD,Bakers,Completed,2723.56,8.1,B3SAVE-66,15.0,247.6,2323.13,Spring,False,-37.815228,145.001813,Desktop,Paid Search,please use minimal packaging,B3SAVE-66
HORD002618,SRC-050-H-002618,CUS00345,2018-08-23 13:26:00,Mobile,Gift Card,AUD,Nickolson,Completed,3993.39,23.92,NaN,5.0,363.04,3817.64,Winter,True,-37.810907,144.962067,Tablet,Referral,no special instruction,NaN
HORD002619,SRC-050-H-002619,CUS00214,2018-12-10 21:58:00,Mobile,Bank Transfer,AUD,Bakers,Completed,5664.74,23.15,NaN,0.0,514.98,5687.89,Summer,True,-37.743943,144.990825,Mobile,Social,no special instruction,NaN
HORD002620,SRC-050-H-002620,CUS00401,2018-05-13 17:12:00,Store,Bank Transfer,AUD,Bakers,Completed,2793.4,8.91,NaN,0.0,253.95,2802.31,Autumn,False,-37.798071,145.018733,Tablet,Social,call before delivery,NaN
HORD002621,SRC-050-H-002621,CUS00002,2018-08-05 19:37:00,Web,Gift Card,AUD,Thompson,Completed,7481.84,13.46,NaN,0.0,680.17,7495.3,Winter,False,-37.80108,144.903164,Mobile,Social,gift purchase for a family member,NaN
HORD002622,SRC-050-H-002622,CUS00183,2018-07-08 14:29:00,Web,Gift Card,AUD,Bakers,Completed,2485.18,26.59,NaN,5.0,225.93,2387.51,Winter,True,-37.795709,145.03979,Tablet,Organic,no special instruction,NaN
HORD002623,SRC-050-H-002623,CUS00131,2018-04-03 11:06:00,Store,Bank Transfer,AUD,Thompson,Completed,4729.87,9.45,B3SAVE-72,15.0,429.99,4029.84,Autumn,False,-37.789844,144.968003,Desktop,Social,please leave at reception,B3SAVE-72
HORD002624,SRC-050-H-002624,CUS00261,2018-03-25 13:06:00,Mobile,PayPal,AUD,Bakers,Completed,6480.93,11.05,B3SAVE-73,20.0,589.18,5195.79,Autumn,False,-37.850389,145.024965,Tablet,Social,please leave at reception,B3SAVE-73
HORD002625,SRC-050-H-002625,CUS00450,2018-03-23 20:51:00,Store,Bank Transfer,AUD,Thompson,Completed,4111.4,8.7,NaN,0.0,373.76,4120.1,Autumn,False,-37.797882,144.963431,Mobile,Social,gift purchase for a family member,NaN
